id,date,product,category,quantity_sold,revenue,profit
US-2014-119137,7/23/2014,Art,Office Supplies,1,9.24,0.924
US-2014-119137,7/23/2014,Accessories,Technology,10,479.04,-29.94
US-2016-134656,9/28/2016,Paper,Office Supplies,4,99.136,30.98
US-2017-134481,8/27/2017,Tables,Furniture,7,1488.424,-297.6848
CA-2015-130792,4/28/2015,Appliances,Office Supplies,3,8.652,-20.3322
CA-2015-130792,4/28/2015,Storage,Office Supplies,3,23.832,2.6811
CA-2015-130792,4/28/2015,Binders,Office Supplies,4,12.176,-18.8728
CA-2016-134775,10/28/2016,Paper,Office Supplies,7,50.96,25.48
CA-2016-134775,10/28/2016,Binders,Office Supplies,3,49.536,17.3376
CA-2015-125395,6/26/2015,Accessories,Technology,2,41.9,8.799
US-2015-168935,11/27/2015,Tables,Furniture,3,375.4575,-157.0095
US-2015-168935,11/27/2015,Accessories,Technology,3,83.976,-1.0497
CA-2015-122756,12/3/2015,Machines,Technology,4,482.34,-337.638
CA-2015-122756,12/3/2015,Furnishings,Furniture,1,2.96,0.777
CA-2014-115973,11/24/2014,Art,Office Supplies,1,2.624,0.4264
CA-2017-101798,12/11/2017,Binders,Office Supplies,4,23.36,7.884
CA-2017-101798,12/11/2017,Accessories,Technology,2,39.98,13.5932
US-2014-135972,9/21/2014,Phones,Technology,2,246.384,27.7182
US-2014-135972,9/21/2014,Copiers,Technology,3,1799.97,701.9883
US-2014-134971,6/7/2014,Binders,Office Supplies,3,12.462,-20.5623
CA-2017-102946,6/30/2017,Binders,Office Supplies,3,75.792,25.5798
CA-2017-165603,10/17/2017,Storage,Office Supplies,2,49.96,9.4924
CA-2017-165603,10/17/2017,Paper,Office Supplies,2,12.96,6.2208
CA-2015-122259,10/31/2015,Supplies,Office Supplies,4,70.12,21.036
CA-2016-108987,9/8/2016,Storage,Office Supplies,3,35.952,3.5952
CA-2016-108987,9/8/2016,Bookcases,Furniture,4,2396.2656,-317.1528
CA-2016-108987,9/8/2016,Storage,Office Supplies,4,131.136,-32.784
CA-2016-108987,9/8/2016,Accessories,Technology,2,57.584,0.7198
CA-2014-113166,12/24/2014,Paper,Office Supplies,2,9.568,3.4684
CA-2014-155208,4/16/2014,Art,Office Supplies,6,39.072,9.768
CA-2017-117933,12/24/2017,Appliances,Office Supplies,3,35.91,9.6957
CA-2017-117457,12/8/2017,Accessories,Technology,5,179.95,37.7895
CA-2017-117457,12/8/2017,Copiers,Technology,3,1199.976,434.9913
CA-2017-117457,12/8/2017,Paper,Office Supplies,5,27.15,13.3035
CA-2017-117457,12/8/2017,Tables,Furniture,7,1004.024,-112.9527
CA-2017-117457,12/8/2017,Paper,Office Supplies,1,9.68,4.6464
CA-2017-117457,12/8/2017,Labels,Office Supplies,9,28.35,13.608
CA-2017-117457,12/8/2017,Paper,Office Supplies,1,55.98,27.4302
CA-2017-117457,12/8/2017,Bookcases,Furniture,13,1336.829,31.4548
CA-2017-117457,12/8/2017,Chairs,Furniture,2,113.568,-18.4548
CA-2017-142636,11/3/2017,Paper,Office Supplies,7,139.86,65.7342
CA-2017-142636,11/3/2017,Chairs,Furniture,4,307.136,26.8744
CA-2017-122105,6/24/2017,Art,Office Supplies,8,95.92,25.8984
CA-2016-148796,4/14/2016,Chairs,Furniture,5,383.8,38.38
CA-2017-154816,11/6/2017,Paper,Office Supplies,1,5.78,2.8322
CA-2017-110478,3/4/2017,Art,Office Supplies,4,9.32,2.7028
CA-2017-110478,3/4/2017,Envelopes,Office Supplies,1,15.25,7.015
CA-2014-142048,6/22/2014,Accessories,Technology,6,196.752,56.5662
CA-2017-125388,10/19/2017,Furnishings,Furniture,4,56.56,14.7056
CA-2017-125388,10/19/2017,Storage,Office Supplies,3,32.7,8.502
CA-2017-155705,8/21/2017,Chairs,Furniture,4,866.4,225.264
CA-2017-149160,11/23/2017,Furnishings,Furniture,2,28.4,11.076
CA-2017-149160,11/23/2017,Binders,Office Supplies,8,287.92,138.2016
CA-2014-101476,9/12/2014,Machines,Technology,1,69.99,30.0957
CA-2017-152275,10/1/2017,Art,Office Supplies,6,6.672,0.5004
US-2016-123750,4/15/2016,Binders,Office Supplies,2,189.588,-145.3508
US-2016-123750,4/15/2016,Accessories,Technology,7,408.744,76.6395
US-2016-123750,4/15/2016,Accessories,Technology,5,291.96,54.7425
US-2016-123750,4/15/2016,Storage,Office Supplies,2,4.768,-0.7748
CA-2016-127369,6/6/2016,Storage,Office Supplies,5,714.3,207.147
US-2014-150574,12/19/2014,Binders,Office Supplies,2,4.812,-3.6892
US-2014-150574,12/19/2014,Accessories,Technology,5,247.8,-18.585
CA-2016-147375,6/12/2016,Machines,Technology,3,1007.979,43.1991
CA-2016-147375,6/12/2016,Paper,Office Supplies,7,313.488,113.6394
CA-2017-130043,9/15/2017,Paper,Office Supplies,8,31.872,11.5536
CA-2017-157252,1/20/2017,Chairs,Furniture,3,207.846,2.3094
CA-2016-115756,9/5/2016,Furnishings,Furniture,1,12.22,3.666
CA-2016-115756,9/5/2016,Storage,Office Supplies,3,194.94,23.3928
CA-2016-115756,9/5/2016,Storage,Office Supplies,3,70.95,20.5755
CA-2016-115756,9/5/2016,Paper,Office Supplies,4,91.36,42.0256
CA-2016-115756,9/5/2016,Chairs,Furniture,3,242.94,29.1528
CA-2016-115756,9/5/2016,Labels,Office Supplies,7,22.05,10.584
CA-2017-154214,3/20/2017,Furnishings,Furniture,1,2.91,1.3677
CA-2016-166674,4/1/2016,Art,Office Supplies,3,59.52,15.4752
CA-2016-166674,4/1/2016,Storage,Office Supplies,3,161.94,9.7164
CA-2016-166674,4/1/2016,Art,Office Supplies,6,263.88,71.2476
CA-2016-166674,4/1/2016,Art,Office Supplies,3,30.48,7.9248
CA-2016-166674,4/1/2016,Art,Office Supplies,3,9.84,2.8536
CA-2016-166674,4/1/2016,Phones,Technology,4,35.12,9.1312
CA-2017-147277,10/20/2017,Tables,Furniture,2,284.364,-75.8304
CA-2017-147277,10/20/2017,Storage,Office Supplies,2,665.408,66.5408
CA-2016-100153,12/13/2016,Accessories,Technology,4,63.88,24.9132
US-2014-110674,2/12/2014,Chairs,Furniture,2,129.568,-24.294
US-2016-157945,9/26/2016,Chairs,Furniture,3,747.558,-96.1146
US-2016-157945,9/26/2016,Envelopes,Office Supplies,2,8.928,3.348
CA-2015-109638,12/15/2015,Appliances,Office Supplies,4,103.92,36.372
CA-2015-109638,12/15/2015,Accessories,Technology,9,899.91,377.9622
CA-2015-109638,12/15/2015,Binders,Office Supplies,3,51.312,18.6006
CA-2016-109869,4/22/2016,Furnishings,Furniture,5,23.56,7.068
CA-2016-109869,4/22/2016,Tables,Furniture,6,1272.63,-814.4832
CA-2016-109869,4/22/2016,Binders,Office Supplies,5,28.485,-20.889
CA-2016-109869,4/22/2016,Supplies,Office Supplies,2,185.376,-34.758
CA-2016-109869,4/22/2016,Appliances,Office Supplies,2,78.272,5.8704
US-2015-101399,1/17/2015,Furnishings,Furniture,7,254.744,-312.0614
CA-2017-154907,3/31/2017,Bookcases,Furniture,2,205.3328,-36.2352
US-2016-100419,12/16/2016,Binders,Office Supplies,3,4.788,-7.9002
CA-2015-154144,12/20/2015,Paper,Office Supplies,1,55.48,26.6304
CA-2014-144666,11/9/2014,Storage,Office Supplies,3,340.92,3.4092
CA-2014-144666,11/9/2014,Bookcases,Furniture,2,222.666,10.4784
CA-2014-144666,11/9/2014,Phones,Technology,4,703.968,87.996
CA-2014-144666,11/9/2014,Storage,Office Supplies,6,92.52,24.9804
CA-2014-144666,11/9/2014,Paper,Office Supplies,7,62.65,28.819
CA-2014-144666,11/9/2014,Paper,Office Supplies,5,94.85,45.528
CA-2016-103891,7/12/2016,Phones,Technology,6,95.76,7.182
CA-2016-152632,10/27/2016,Furnishings,Furniture,3,40.2,19.296
CA-2016-100790,6/26/2016,Art,Office Supplies,5,14.7,6.615
CA-2016-100790,6/26/2016,Storage,Office Supplies,5,704.25,84.51
CA-2014-134677,10/6/2014,Accessories,Technology,3,9.09,1.9089
CA-2014-127691,7/22/2014,Art,Office Supplies,2,5.96,1.6688
CA-2014-127691,7/22/2014,Accessories,Technology,2,159.98,57.5928
CA-2017-140963,6/10/2017,Labels,Office Supplies,2,29.6,14.8
CA-2017-140963,6/10/2017,Bookcases,Furniture,5,514.165,-30.245
CA-2017-140963,6/10/2017,Phones,Technology,5,279.96,17.4975
CA-2014-154627,10/29/2014,Phones,Technology,6,2735.952,341.994
CA-2014-133753,6/9/2014,Phones,Technology,1,7.992,0.5994
CA-2014-133753,6/9/2014,Accessories,Technology,2,63.984,10.3974
CA-2014-133753,6/9/2014,Art,Office Supplies,2,70.368,6.1572
CA-2014-113362,9/14/2014,Storage,Office Supplies,5,449.15,8.983
CA-2014-113362,9/14/2014,Envelopes,Office Supplies,3,11.07,5.0922
CA-2016-169166,5/9/2016,Accessories,Technology,2,93.98,13.1572
US-2016-120929,3/18/2016,Tables,Furniture,3,189.882,-94.941
CA-2015-134782,12/27/2015,Envelopes,Office Supplies,2,105.42,51.6558
CA-2016-126158,7/25/2016,Binders,Office Supplies,8,119.616,40.3704
CA-2016-126158,7/25/2016,Furnishings,Furniture,4,255.76,81.8432
CA-2016-126158,7/25/2016,Chairs,Furniture,2,241.568,18.1176
CA-2016-126158,7/25/2016,Furnishings,Furniture,9,69.3,22.869
US-2016-105578,5/30/2016,Binders,Office Supplies,2,22.62,-15.08
US-2016-105578,5/30/2016,Binders,Office Supplies,2,14.952,-11.9616
US-2016-105578,5/30/2016,Chairs,Furniture,2,801.568,50.098
US-2016-105578,5/30/2016,Binders,Office Supplies,3,2.376,-1.9008
US-2016-105578,5/30/2016,Paper,Office Supplies,1,32.792,11.8871
CA-2017-134978,11/12/2017,Binders,Office Supplies,5,15.92,5.373
CA-2015-145352,3/16/2015,Art,Office Supplies,1,2.74,0.7398
CA-2015-145352,3/16/2015,Art,Office Supplies,3,8.34,2.1684
CA-2015-145352,3/16/2015,Storage,Office Supplies,3,46.74,11.685
CA-2015-145352,3/16/2015,Binders,Office Supplies,5,6354.95,3177.475
CA-2017-135307,11/26/2017,Furnishings,Furniture,3,126.3,40.416
CA-2017-135307,11/26/2017,Accessories,Technology,2,38.04,12.1728
CA-2016-106341,10/20/2016,Art,Office Supplies,3,7.152,0.7152
CA-2017-163405,12/21/2017,Art,Office Supplies,3,6.63,1.7901
CA-2017-163405,12/21/2017,Art,Office Supplies,2,5.88,1.7052
CA-2017-127432,1/22/2017,Copiers,Technology,5,2999.95,1379.977
CA-2017-127432,1/22/2017,Storage,Office Supplies,3,51.45,13.8915
CA-2017-127432,1/22/2017,Paper,Office Supplies,2,11.96,5.382
CA-2017-127432,1/22/2017,Storage,Office Supplies,3,1126.02,56.301
CA-2015-157812,3/22/2015,Accessories,Technology,1,18.392,5.2877
CA-2015-157812,3/22/2015,Storage,Office Supplies,2,129.568,-25.9136
CA-2015-157812,3/22/2015,Binders,Office Supplies,9,14.112,-21.168
CA-2017-145142,1/23/2017,Tables,Furniture,2,210.98,21.098
US-2016-139486,5/21/2016,Phones,Technology,3,55.176,-12.4146
US-2016-139486,5/21/2016,Accessories,Technology,2,66.26,27.1666
CA-2015-158792,12/26/2015,Fasteners,Office Supplies,5,22.2,10.434
CA-2017-113558,10/21/2017,Chairs,Furniture,3,683.952,42.747
CA-2017-113558,10/21/2017,Furnishings,Furniture,3,45.696,5.1408
US-2015-138303,9/3/2015,Storage,Office Supplies,3,36.336,-7.2672
US-2015-138303,9/3/2015,Supplies,Office Supplies,1,666.248,-149.9058
US-2015-138303,9/3/2015,Envelopes,Office Supplies,6,52.512,19.692
CA-2015-102848,11/7/2015,Chairs,Furniture,1,190.72,11.92
US-2017-129441,9/7/2017,Furnishings,Furniture,3,47.94,2.397
CA-2016-168753,5/29/2016,Phones,Technology,5,979.95,274.386
CA-2016-168753,5/29/2016,Binders,Office Supplies,5,22.75,11.375
CA-2016-126613,7/10/2016,Storage,Office Supplies,2,16.768,1.4672
US-2017-122637,9/3/2017,Binders,Office Supplies,7,42.616,-68.1856
CA-2015-147851,12/3/2015,Binders,Office Supplies,4,10.752,3.36
CA-2015-134894,12/7/2015,Appliances,Office Supplies,3,152.94,41.2938
CA-2015-134894,12/7/2015,Chairs,Furniture,4,283.92,70.98
CA-2014-140795,2/1/2014,Accessories,Technology,6,468.9,206.316
CA-2016-136924,7/14/2016,Phones,Technology,8,380.864,38.0864
US-2015-120161,12/18/2015,Storage,Office Supplies,9,646.776,-145.5246
CA-2014-103849,5/11/2014,Accessories,Technology,2,58.112,7.264
CA-2014-103849,5/11/2014,Phones,Technology,1,100.792,6.2995
CA-2014-103849,5/11/2014,Furnishings,Furniture,4,66.112,-84.2928
CA-2017-162929,11/19/2017,Binders,Office Supplies,6,41.28,13.932
CA-2017-162929,11/19/2017,Paper,Office Supplies,2,13.36,6.4128
CA-2015-113173,11/15/2015,Storage,Office Supplies,9,250.272,15.642
CA-2015-113173,11/15/2015,Binders,Office Supplies,3,11.364,-17.046
CA-2015-113173,11/15/2015,Supplies,Office Supplies,5,8.72,-1.744
CA-2016-136406,4/15/2016,Chairs,Furniture,2,1121.568,0.0
CA-2017-112774,9/11/2017,Furnishings,Furniture,1,34.504,6.0382
CA-2017-101945,11/24/2017,Fasteners,Office Supplies,3,10.824,2.5707
CA-2017-100650,6/29/2017,Storage,Office Supplies,2,1295.78,310.9872
CA-2014-155852,3/3/2014,Art,Office Supplies,4,19.456,3.4048
CA-2016-113243,6/10/2016,Labels,Office Supplies,2,20.7,9.936
CA-2016-113243,6/10/2016,Tables,Furniture,4,1335.68,-217.048
CA-2016-113243,6/10/2016,Paper,Office Supplies,5,32.4,15.552
CA-2017-118731,11/20/2017,Furnishings,Furniture,3,42.6,16.614
CA-2017-118731,11/20/2017,Binders,Office Supplies,7,84.056,27.3182
CA-2014-145576,9/14/2014,Appliances,Office Supplies,5,13.0,1.3
CA-2014-145576,9/14/2014,Furnishings,Furniture,3,13.128,3.7743
CA-2015-130736,12/7/2015,Fasteners,Office Supplies,2,3.96,0.0
CA-2015-130736,12/7/2015,Labels,Office Supplies,1,2.61,1.2006
CA-2017-137099,12/7/2017,Phones,Technology,3,374.376,46.797
CA-2017-156951,10/1/2017,Paper,Office Supplies,8,91.84,45.0016
CA-2017-156951,10/1/2017,Binders,Office Supplies,7,81.088,27.3672
CA-2017-156951,10/1/2017,Paper,Office Supplies,3,19.44,9.3312
CA-2017-156951,10/1/2017,Chairs,Furniture,3,451.152,0.0
CA-2017-164826,12/28/2017,Labels,Office Supplies,7,72.45,34.776
CA-2017-164826,12/28/2017,Fasteners,Office Supplies,4,13.96,6.4216
CA-2017-164826,12/28/2017,Binders,Office Supplies,7,33.264,11.2266
CA-2017-164826,12/28/2017,Phones,Technology,3,14.85,4.0095
CA-2016-127250,11/3/2016,Art,Office Supplies,3,8.82,2.3814
CA-2015-149713,9/18/2015,Paper,Office Supplies,14,160.72,78.7528
CA-2015-149713,9/18/2015,Paper,Office Supplies,4,19.92,9.7608
CA-2015-149713,9/18/2015,Supplies,Office Supplies,2,7.3,2.19
CA-2017-118640,7/20/2017,Storage,Office Supplies,2,69.712,8.714
CA-2017-118640,7/20/2017,Furnishings,Furniture,1,8.792,-5.7148
CA-2015-132906,9/10/2015,Supplies,Office Supplies,4,51.52,1.5456
CA-2017-145233,12/1/2017,Phones,Technology,3,470.376,52.9173
CA-2017-145233,12/1/2017,Phones,Technology,2,105.584,9.2386
CA-2017-145233,12/1/2017,Appliances,Office Supplies,3,31.152,3.5046
CA-2017-145233,12/1/2017,Binders,Office Supplies,7,6.783,-4.7481
CA-2017-145233,12/1/2017,Phones,Technology,4,406.368,30.4776
CA-2015-128139,7/3/2015,Chairs,Furniture,1,70.98,4.9686
CA-2015-128139,7/3/2015,Labels,Office Supplies,3,294.93,144.5157
US-2016-156986,3/20/2016,Phones,Technology,2,84.784,-20.1362
US-2016-156986,3/20/2016,Paper,Office Supplies,4,20.736,7.2576
US-2016-156986,3/20/2016,Binders,Office Supplies,3,16.821,-12.8961
US-2016-156986,3/20/2016,Paper,Office Supplies,2,10.368,3.6288
CA-2014-135405,1/9/2014,Art,Office Supplies,2,9.344,1.168
CA-2014-135405,1/9/2014,Accessories,Technology,3,31.2,9.75
CA-2014-131450,8/8/2014,Appliances,Office Supplies,2,76.12,22.0748
CA-2014-131450,8/8/2014,Copiers,Technology,3,1199.976,434.9913
CA-2014-131450,8/8/2014,Phones,Technology,5,445.96,55.745
CA-2014-131450,8/8/2014,Furnishings,Furniture,8,327.76,91.7728
CA-2016-120180,7/14/2016,Supplies,Office Supplies,2,11.632,1.0178
US-2016-100720,7/16/2016,Phones,Technology,3,143.982,-28.7964
US-2016-100720,7/16/2016,Phones,Technology,4,494.376,-115.3544
US-2016-100720,7/16/2016,Supplies,Office Supplies,2,5.84,0.73
CA-2014-149958,3/15/2014,Storage,Office Supplies,1,142.776,17.847
CA-2014-149958,3/15/2014,Furnishings,Furniture,3,45.696,5.1408
CA-2014-149958,3/15/2014,Binders,Office Supplies,3,7.218,-5.5338
CA-2014-149958,3/15/2014,Binders,Office Supplies,4,43.188,-31.6712
CA-2014-149958,3/15/2014,Paper,Office Supplies,3,131.904,47.8152
US-2014-105767,5/23/2014,Binders,Office Supplies,2,3.282,-2.6256
US-2014-105767,5/23/2014,Art,Office Supplies,9,21.168,2.3814
US-2014-105767,5/23/2014,Phones,Technology,2,55.188,-10.1178
CA-2016-161816,4/28/2016,Phones,Technology,3,369.576,41.5773
CA-2016-161816,4/28/2016,Labels,Office Supplies,4,15.712,5.6956
CA-2016-121223,9/11/2016,Paper,Office Supplies,2,8.448,2.64
CA-2016-121223,9/11/2016,Phones,Technology,9,728.946,-157.9383
CA-2017-138611,11/14/2017,Phones,Technology,10,119.94,15.992
CA-2017-138611,11/14/2017,Binders,Office Supplies,2,3.648,-2.7968
CA-2017-117947,8/18/2017,Furnishings,Furniture,2,40.48,15.7872
CA-2017-117947,8/18/2017,Furnishings,Furniture,2,9.94,3.0814
CA-2017-117947,8/18/2017,Binders,Office Supplies,9,107.424,33.57
CA-2017-117947,8/18/2017,Phones,Technology,1,37.91,10.9939
CA-2017-117947,8/18/2017,Furnishings,Furniture,3,88.02,27.2862
US-2014-111171,12/26/2014,Binders,Office Supplies,5,8.69,-14.773
CA-2015-138009,11/29/2015,Chairs,Furniture,2,301.96,87.5684
CA-2015-138009,11/29/2015,Appliances,Office Supplies,5,555.21,178.901
CA-2015-138009,11/29/2015,Storage,Office Supplies,4,523.48,130.87
CA-2015-138009,11/29/2015,Art,Office Supplies,9,161.82,46.9278
CA-2017-163020,9/15/2017,Furnishings,Furniture,7,35.56,12.0904
CA-2017-153787,5/19/2017,Appliances,Office Supplies,2,97.16,28.1764
CA-2017-133431,12/17/2017,Binders,Office Supplies,5,15.24,5.1435
CA-2017-133431,12/17/2017,Paper,Office Supplies,3,13.23,6.0858
US-2016-135720,12/11/2016,Storage,Office Supplies,3,243.384,-51.7191
US-2016-135720,12/11/2016,Accessories,Technology,5,119.8,29.95
US-2016-135720,12/11/2016,Phones,Technology,4,300.768,30.0768
CA-2017-144694,9/24/2017,Accessories,Technology,3,17.88,2.4585
CA-2017-144694,9/24/2017,Labels,Office Supplies,3,235.944,85.5297
CA-2015-168004,10/4/2015,Chairs,Furniture,3,392.94,43.2234
US-2016-123470,8/15/2016,Binders,Office Supplies,3,18.882,-13.8468
US-2016-123470,8/15/2016,Appliances,Office Supplies,3,122.328,12.2328
CA-2016-115917,5/20/2016,Furnishings,Furniture,5,1049.2,272.792
CA-2016-115917,5/20/2016,Binders,Office Supplies,4,15.424,5.0128
CA-2016-147067,12/18/2016,Furnishings,Furniture,3,18.84,6.0288
CA-2017-167913,7/30/2017,Storage,Office Supplies,2,330.4,85.904
CA-2017-167913,7/30/2017,Labels,Office Supplies,7,26.25,12.6
CA-2017-106103,6/10/2017,Accessories,Technology,4,132.52,54.3332
US-2017-127719,7/21/2017,Paper,Office Supplies,1,6.48,3.1752
CA-2017-126221,12/30/2017,Appliances,Office Supplies,2,209.3,56.511
CA-2016-103947,4/1/2016,Fasteners,Office Supplies,5,31.56,9.8625
CA-2016-103947,4/1/2016,Appliances,Office Supplies,2,30.144,3.0144
CA-2016-160745,12/11/2016,Furnishings,Furniture,4,14.8,6.068
CA-2016-160745,12/11/2016,Phones,Technology,3,302.376,22.6782
CA-2016-160745,12/11/2016,Accessories,Technology,4,316.0,31.6
CA-2016-132661,10/23/2016,Paper,Office Supplies,10,379.4,178.318
CA-2017-140844,6/19/2017,Paper,Office Supplies,2,97.82,45.9754
CA-2017-140844,6/19/2017,Accessories,Technology,8,103.12,10.312
CA-2016-137239,8/22/2016,Appliances,Office Supplies,2,113.552,8.5164
CA-2016-137239,8/22/2016,Binders,Office Supplies,2,3.318,-2.6544
CA-2016-137239,8/22/2016,Envelopes,Office Supplies,2,134.288,45.3222
US-2016-156097,9/19/2016,Chairs,Furniture,2,701.372,-50.098
US-2016-156097,9/19/2016,Binders,Office Supplies,2,2.308,-3.462
CA-2015-146563,8/24/2015,Storage,Office Supplies,7,999.432,124.929
CA-2015-146563,8/24/2015,Storage,Office Supplies,14,724.08,-135.765
CA-2015-146563,8/24/2015,Tables,Furniture,5,918.785,-118.1295
CA-2015-146563,8/24/2015,Binders,Office Supplies,3,2.724,-4.2222
CA-2016-123666,3/26/2016,Storage,Office Supplies,5,459.95,18.398
CA-2016-143308,11/4/2016,Fasteners,Office Supplies,3,10.74,5.2626
CA-2017-132682,6/8/2017,Supplies,Office Supplies,3,23.76,2.079
CA-2017-132682,6/8/2017,Paper,Office Supplies,3,85.056,28.7064
CA-2017-132682,6/8/2017,Phones,Technology,3,381.576,28.6182
CA-2014-156314,12/24/2014,Furnishings,Furniture,5,30.36,8.7285
US-2017-106663,6/9/2017,Furnishings,Furniture,3,23.976,-14.3856
US-2017-106663,6/9/2017,Tables,Furniture,1,108.925,-71.8905
US-2017-106663,6/9/2017,Paper,Office Supplies,8,36.352,11.36
CA-2017-111178,6/15/2017,Art,Office Supplies,5,19.56,1.7115
CA-2017-130351,12/5/2017,Appliances,Office Supplies,3,61.44,16.5888
CA-2017-130351,12/5/2017,Paper,Office Supplies,5,38.9,17.505
CA-2017-130351,12/5/2017,Accessories,Technology,3,99.39,40.7499
US-2017-119438,3/18/2017,Appliances,Office Supplies,3,2.688,-7.392
US-2017-119438,3/18/2017,Accessories,Technology,3,27.816,4.5201
US-2017-119438,3/18/2017,Furnishings,Furniture,3,82.524,-41.262
US-2017-119438,3/18/2017,Binders,Office Supplies,3,182.994,-320.2395
CA-2016-164511,11/19/2016,Binders,Office Supplies,3,14.352,4.6644
CA-2016-164511,11/19/2016,Storage,Office Supplies,2,64.96,2.5984
CA-2016-164511,11/19/2016,Storage,Office Supplies,4,68.6,18.522
US-2017-168116,11/4/2017,Machines,Technology,4,7999.98,-3839.9904
US-2017-168116,11/4/2017,Appliances,Office Supplies,2,167.44,14.651
CA-2014-157784,7/5/2014,Accessories,Technology,3,479.97,163.1898
CA-2014-157784,7/5/2014,Labels,Office Supplies,2,14.62,6.8714
CA-2014-157784,7/5/2014,Paper,Office Supplies,3,19.44,9.3312
CA-2017-161480,12/25/2017,Bookcases,Furniture,2,191.984,4.7996
US-2014-117135,6/21/2014,Furnishings,Furniture,1,104.01,14.5614
US-2014-117135,6/21/2014,Phones,Technology,1,284.82,74.0532
US-2014-117135,6/21/2014,Storage,Office Supplies,3,36.84,10.3152
CA-2015-131534,3/28/2015,Accessories,Technology,1,166.24,24.936
CA-2015-131534,3/28/2015,Paper,Office Supplies,5,33.4,16.032
CA-2015-119291,5/14/2015,Art,Office Supplies,8,198.272,17.3488
CA-2015-119291,5/14/2015,Labels,Office Supplies,4,47.36,17.76
CA-2015-119291,5/14/2015,Envelopes,Office Supplies,7,200.984,62.8075
CA-2015-119291,5/14/2015,Labels,Office Supplies,4,97.696,31.7512
CA-2015-119291,5/14/2015,Art,Office Supplies,1,2.696,0.8088
CA-2015-119291,5/14/2015,Binders,Office Supplies,2,18.588,-13.6312
CA-2015-119291,5/14/2015,Binders,Office Supplies,3,4.896,-3.4272
CA-2017-114552,9/2/2017,Furnishings,Furniture,3,15.072,4.1448
CA-2016-163755,11/4/2016,Furnishings,Furniture,3,209.88,35.6796
CA-2015-142027,4/9/2015,Tables,Furniture,3,369.912,-13.8717
CA-2014-138527,9/12/2014,Paper,Office Supplies,2,10.368,3.6288
CA-2014-138527,9/12/2014,Appliances,Office Supplies,5,166.84,18.7695
CA-2014-138527,9/12/2014,Accessories,Technology,1,15.216,2.2824
CA-2014-112158,12/2/2014,Accessories,Technology,4,119.96,52.7824
CA-2014-112158,12/2/2014,Bookcases,Furniture,5,883.92,-110.49
CA-2014-112158,12/2/2014,Binders,Office Supplies,8,46.72,15.768
CA-2014-113887,4/5/2014,Paper,Office Supplies,1,55.48,26.6304
